timestamp	controllerRecord
2014-06-25T08:16:44.919000	1111111111111110
2014-06-25T08:16:44.936000	1111111111111110
2014-06-25T08:16:44.953000	1111110011111111
2014-06-25T08:16:44.969000	1111110011111111
2014-06-25T08:16:44.986000	1111110011111111
2014-06-25T08:16:45.003000	1111111111111110
2014-06-25T08:16:45.019000	1111111111111110
2014-06-25T08:16:45.036000	1111111011111110
2014-06-25T08:16:45.052000	1111110011111111
2014-06-25T08:16:45.069000	1111110011111111
2014-06-25T08:16:45.086000	1111110011111111
2014-06-25T08:16:45.102000	1111111111111110
2014-06-25T08:16:45.119000	1111111111111110
2014-06-25T08:16:45.136000	1111111111111110
2014-06-25T08:16:45.152000	1111111011111110
2014-06-25T08:16:45.169000	1111110011111111
2014-06-25T08:16:45.186000	1111110011111111
2014-06-25T08:16:45.202000	1111110011111110
2014-06-25T08:16:45.219000	1111111111111110
2014-06-25T08:16:45.236000	1111111111111110
2014-06-25T08:16:45.252000	1111111011111110
2014-06-25T08:16:45.269000	1111110011111111
2014-06-25T08:16:45.285000	1111110011111111
2014-06-25T08:16:45.302000	1111110011111111
2014-06-25T08:16:45.319000	1111111111111110
2014-06-25T08:16:45.335000	1111111111111110
2014-06-25T08:16:45.352000	1111111111111110
2014-06-25T08:16:45.369000	1111110011111111
2014-06-25T08:16:45.385000	1111110011111111
2014-06-25T08:16:45.402000	1111110011111111
2014-06-25T08:16:45.419000	1111110011111110
2014-06-25T08:16:45.435000	1111111111111110
2014-06-25T08:16:45.452000	1111111111111110
2014-06-25T08:16:45.468000	1111111011111110
2014-06-25T08:16:45.485000	1111110011111111
2014-06-25T08:16:45.502000	1111110011111111
2014-06-25T08:16:45.518000	1111110011111111
2014-06-25T08:16:45.535000	1111111011111110
2014-06-25T08:16:45.552000	1111111111111110
2014-06-25T08:16:45.568000	1111111111111110
2014-06-25T08:16:45.585000	1111111011111110
2014-06-25T08:16:45.602000	1111110011111111
2014-06-25T08:16:45.618000	1111110011111111
2014-06-25T08:16:45.635000	1111110011111111
2014-06-25T08:16:45.652000	1111111011111110
2014-06-25T08:16:45.668000	1111111111111110
2014-06-25T08:16:45.685000	1111111011111110
2014-06-25T08:16:45.701000	1111111011111110
2014-06-25T08:16:45.718000	1111110011111111
2014-06-25T08:16:45.735000	1111110011111111
2014-06-25T08:16:45.751000	1111111011111110
2014-06-25T08:16:45.768000	1111111111111110
2014-06-25T08:16:45.785000	1111111111111110
2014-06-25T08:16:45.801000	1111111011111110
2014-06-25T08:16:45.818000	1111110011111111
2014-06-25T08:16:45.835000	1111110011111111
2014-06-25T08:16:45.851000	1111110011111111
2014-06-25T08:16:45.868000	1111111011111110
2014-06-25T08:16:45.884000	1111111111111110
2014-06-25T08:16:45.901000	1111111011111110
2014-06-25T08:16:45.918000	1111111011111111
2014-06-25T08:16:45.934000	1111111011111111
2014-06-25T08:16:45.951000	1111111011111111
2014-06-25T08:16:45.968000	1111111111111111
2014-06-25T08:16:45.984000	1111111111111111
2014-06-25T08:16:46.001000	1111111111111111
2014-06-25T08:16:46.018000	1111111111111111
2014-06-25T08:16:46.034000	1111111111111111
2014-06-25T08:16:46.051000	1111111111111111
2014-06-25T08:16:46.068000	1111111111111111
2014-06-25T08:16:46.084000	1111111111111111
2014-06-25T08:16:46.101000	1111111111111111
2014-06-25T08:16:46.117000	1111111111111111
2014-06-25T08:16:46.134000	1111111111111111
2014-06-25T08:16:46.151000	1111111111111111
2014-06-25T08:16:46.167000	1111111111111111
2014-06-25T08:16:46.184000	1111111111111111
2014-06-25T08:16:46.201000	1111111111111111
2014-06-25T08:16:46.217000	1111111111111111
2014-06-25T08:16:46.234000	1111111111111111
2014-06-25T08:16:46.834000	1111111111111111
2014-06-25T08:16:47.167000	1111111101111101
2014-06-25T08:16:47.183000	1111111101111101
2014-06-25T08:16:47.200000	1111111101111101
2014-06-25T08:16:47.217000	1111111101111101
2014-06-25T08:16:47.233000	1111111101111101
2014-06-25T08:16:47.250000	1111111101111101
2014-06-25T08:16:47.267000	1111111101111101
2014-06-25T08:16:47.283000	1111111101111101
2014-06-25T08:16:47.300000	1111111101111101
2014-06-25T08:16:47.316000	1111111101111101
2014-06-25T08:16:47.333000	1111111101111101
2014-06-25T08:16:47.350000	1111111101111101
2014-06-25T08:16:47.366000	1111111101111101
2014-06-25T08:16:47.383000	1111111101111101
2014-06-25T08:16:47.400000	1111111101111101
2014-06-25T08:16:47.416000	1111111101111101
2014-06-25T08:16:47.433000	1111111101111101
2014-06-25T08:16:47.450000	1111111101111101
2014-06-25T08:16:47.466000	1111111101111101
2014-06-25T08:16:47.483000	1111111101111101
2014-06-25T08:16:47.500000	1111111101111101
2014-06-25T08:16:47.516000	1111111101111101
2014-06-25T08:16:47.533000	1111111101111101
2014-06-25T08:16:47.549000	1111111101111101
2014-06-25T08:16:47.566000	1111111101111101
2014-06-25T08:16:47.583000	1111111101111101
2014-06-25T08:16:47.599000	1111111101111101
2014-06-25T08:16:47.616000	1111111101111101
2014-06-25T08:16:47.633000	1111111101111101
2014-06-25T08:16:47.649000	1111111101111101
2014-06-25T08:16:47.666000	1111111101111101
2014-06-25T08:16:47.683000	1111111101111101
2014-06-25T08:16:47.699000	1111111101111101
2014-06-25T08:16:47.716000	1111111101111101
2014-06-25T08:16:47.732000	1111111101111101
2014-06-25T08:16:47.749000	1111111101111101
2014-06-25T08:16:47.766000	1111111101111101
2014-06-25T08:16:47.782000	1111111101111101
2014-06-25T08:16:47.799000	1111111101111101
2014-06-25T08:16:47.816000	1111111101111101
2014-06-25T08:16:47.832000	1111111101111101
2014-06-25T08:16:47.849000	1111111101111101
2014-06-25T08:16:47.866000	1111111101111101
2014-06-25T08:16:47.882000	1111111101111101
2014-06-25T08:16:47.899000	1111111101111101
2014-06-25T08:16:47.915000	1111111101111101
2014-06-25T08:16:47.932000	1111111101111101
2014-06-25T08:16:47.949000	1111111101111101
2014-06-25T08:16:47.965000	1111111101111101
2014-06-25T08:16:47.982000	1111111101111101
2014-06-25T08:16:47.999000	1111111101111101
2014-06-25T08:16:48.015000	1111111101111101
2014-06-25T08:16:48.032000	1111111101111101
2014-06-25T08:16:48.049000	1111111101111101
2014-06-25T08:16:48.065000	1111111101111101
2014-06-25T08:16:48.082000	1111111101111101
2014-06-25T08:16:48.099000	1111111101111101
2014-06-25T08:16:48.115000	1111111101111101
2014-06-25T08:16:48.132000	1111111101111101
2014-06-25T08:16:48.148000	1111111101111101
2014-06-25T08:16:48.165000	1111111101111101
2014-06-25T08:16:48.182000	1111111101111101
2014-06-25T08:16:48.198000	1111111101111101
2014-06-25T08:16:48.215000	1111111101111101
2014-06-25T08:16:48.232000	1111111101111101
2014-06-25T08:16:48.248000	1111111101111101
2014-06-25T08:16:48.265000	1111111101111101
2014-06-25T08:16:48.282000	1111111101111100
2014-06-25T08:16:48.298000	1111111101111100
2014-06-25T08:16:48.315000	1111111101111100
2014-06-25T08:16:48.331000	1111111101111100
2014-06-25T08:16:48.348000	1111111101111100
2014-06-25T08:16:48.365000	1111111101111100
2014-06-25T08:16:48.381000	1111111101111100
2014-06-25T08:16:48.398000	1111111101111100
2014-06-25T08:16:48.415000	1111111101111100
2014-06-25T08:16:48.431000	1111111101111100
2014-06-25T08:16:48.448000	1111111101111100
2014-06-25T08:16:48.465000	1111111101111100
2014-06-25T08:16:48.481000	1111111101111100
2014-06-25T08:16:48.498000	1111111101111100
2014-06-25T08:16:48.515000	1111111101111100
2014-06-25T08:16:48.531000	1111111101111100
2014-06-25T08:16:48.548000	1111111101111100
2014-06-25T08:16:48.564000	1111111101111101
2014-06-25T08:16:48.580000	1111111101111101
2014-06-25T08:16:48.598000	1111111101111101
2014-06-25T08:16:48.614000	1111111101111101
2014-06-25T08:16:48.631000	1111111101111101
2014-06-25T08:16:48.648000	1111111101111111
2014-06-25T08:16:48.663000	1111111101111111
2014-06-25T08:16:48.681000	1111111101111111
2014-06-25T08:16:48.698000	1111111101111111
2014-06-25T08:16:48.714000	1111111111111111
2014-06-25T08:16:48.731000	1111111111111111
2014-06-25T08:16:48.746000	1111111111111111
2014-06-25T08:16:48.764000	1111111111111111
2014-06-25T08:16:48.780000	1111111111111111
2014-06-25T08:16:48.797000	1111111111111111
2014-06-25T08:16:48.814000	1111111111111111
2014-06-25T08:16:48.831000	1111111111111111
2014-06-25T08:16:48.847000	1111111111111111
2014-06-25T08:16:48.864000	1111111111111111
2014-06-25T08:16:48.880000	1111111111111111
2014-06-25T08:16:48.897000	1111111111111111
2014-06-25T08:16:48.914000	1111111111111111
2014-06-25T08:16:48.930000	1111111111111111
2014-06-25T08:16:48.947000	1111111111111111
2014-06-25T08:16:48.964000	1111111111111111
2014-06-25T08:16:48.979000	1111111111111111
2014-06-25T08:16:48.996000	1111111111111111
2014-06-25T08:16:49.014000	1111111111111111
2014-06-25T08:16:49.030000	1111111111111111
2014-06-25T08:16:49.046000	1111111111111111
2014-06-25T08:16:49.064000	1111111111111111
2014-06-25T08:16:49.080000	1111111111111111
2014-06-25T08:16:49.097000	1111111111111111
2014-06-25T08:16:49.113000	1111111111111111
2014-06-25T08:16:49.130000	1111111111111111
2014-06-25T08:16:49.146000	1111111111111111
2014-06-25T08:16:49.163000	1111111111111111
2014-06-25T08:16:49.180000	1111111111111111
2014-06-25T08:16:49.197000	1111111111111111
2014-06-25T08:16:49.213000	1111111111111111
2014-06-25T08:16:49.230000	1111111111111111
2014-06-25T08:16:49.247000	1111111111111111
2014-06-25T08:16:49.263000	1111111111111111
2014-06-25T08:16:49.280000	1111111111111111
2014-06-25T08:16:49.297000	1111111111111111
2014-06-25T08:16:49.313000	1111111111111111
2014-06-25T08:16:49.330000	1111111111111111
2014-06-25T08:16:49.346000	1111111111111111
2014-06-25T08:16:49.363000	1111111111111111
2014-06-25T08:16:49.379000	1111111111111111
2014-06-25T08:16:49.396000	1111111111111111
2014-06-25T08:16:49.413000	1111111111111111
2014-06-25T08:16:49.430000	1111111111111111
2014-06-25T08:16:49.446000	1111111111111111
2014-06-25T08:16:49.463000	1111111111111111
2014-06-25T08:16:49.480000	1111111111111111
2014-06-25T08:16:49.496000	1111111111111111
2014-06-25T08:16:49.513000	1111111111111111
2014-06-25T08:16:49.530000	1111111111111111
2014-06-25T08:16:49.546000	1111111111111111
2014-06-25T08:16:49.563000	1111111111111111
2014-06-25T08:16:49.578000	1111111111111111
2014-06-25T08:16:49.596000	1111111111111111
2014-06-25T08:16:49.613000	1111111111111111
2014-06-25T08:16:49.629000	1111111111111111
2014-06-25T08:16:49.646000	1111111111111111
2014-06-25T08:16:49.663000	1111111111111111
2014-06-25T08:16:49.678000	1111111111111111
2014-06-25T08:16:49.696000	1111111111111111
2014-06-25T08:16:49.713000	1111111111111111
2014-06-25T08:16:49.729000	1111111111111111
2014-06-25T08:16:49.746000	1111111111111111
2014-06-25T08:16:49.761000	1111111111111111
2014-06-25T08:16:49.779000	1111111111111111
2014-06-25T08:16:49.796000	1111111111111111
2014-06-25T08:16:49.812000	1111111111111111
2014-06-25T08:16:49.829000	1111111111111111
2014-06-25T08:16:49.846000	1111111111111111
2014-06-25T08:16:49.862000	1111111111111111
2014-06-25T08:16:49.878000	1111111111111111
2014-06-25T08:16:49.896000	1111111111111111
2014-06-25T08:16:49.911000	1111111111111111
2014-06-25T08:16:49.928000	1111111111111111
2014-06-25T08:16:49.946000	1111111111111111
2014-06-25T08:16:49.961000	1111111111111111
2014-06-25T08:16:49.978000	1111111111111111
2014-06-25T08:16:49.994000	1111111111111111
2014-06-25T08:16:50.011000	1111111111111111
2014-06-25T08:16:50.028000	1111111111111111
2014-06-25T08:16:50.045000	1111111111111111
2014-06-25T08:16:50.061000	1111111111111111
2014-06-25T08:16:50.078000	1111111111111111
2014-06-25T08:16:50.094000	1111111111111111
2014-06-25T08:16:50.111000	1111111111111111
2014-06-25T08:16:50.128000	1111111111111111
2014-06-25T08:16:50.144000	1111111111111111
2014-06-25T08:16:50.161000	1111111111111111
2014-06-25T08:16:50.177000	1111111111111111
2014-06-25T08:16:50.194000	1111111111111111
2014-06-25T08:16:50.211000	1111111111111111
2014-06-25T08:16:50.228000	1111111111111111
2014-06-25T08:16:50.245000	1111111111111111
2014-06-25T08:16:50.261000	1111111111111111
2014-06-25T08:16:50.277000	1111111111111111
2014-06-25T08:16:50.295000	1111111111111111
2014-06-25T08:16:50.311000	1111111111111111
2014-06-25T08:16:50.327000	1111111111111111
2014-06-25T08:16:50.345000	1111111111111111
2014-06-25T08:16:50.361000	1111111111111111
2014-06-25T08:16:50.377000	1111111111111111
2014-06-25T08:16:50.394000	1111111111111111
2014-06-25T08:16:50.410000	1111111111111111
2014-06-25T08:16:50.427000	1111111111111111
2014-06-25T08:16:50.444000	1111111111111111
2014-06-25T08:16:50.460000	1111111111111111
2014-06-25T08:16:50.477000	1111111111111111
2014-06-25T08:16:50.494000	1111111111111111
2014-06-25T08:16:50.510000	1111111111111111
2014-06-25T08:16:50.527000	1111111111111111
2014-06-25T08:16:50.544000	1111111111111111
2014-06-25T08:16:50.560000	1111111111111111
2014-06-25T08:16:50.577000	1111111111111111
2014-06-25T08:16:50.593000	1111111111111111
2014-06-25T08:16:50.610000	1111111111111111
2014-06-25T08:16:50.627000	1111111111111111
2014-06-25T08:16:50.643000	1111111111111111
2014-06-25T08:16:50.660000	1111111111111111
2014-06-25T08:16:50.677000	1111111111111111
2014-06-25T08:16:50.693000	1111111111111111
2014-06-25T08:16:50.710000	1111111111111111
2014-06-25T08:16:50.727000	1111111111111111
2014-06-25T08:16:50.743000	1111111111111111
2014-06-25T08:16:50.761000	1111111111111111
2014-06-25T08:16:50.776000	1111111111111111
2014-06-25T08:16:50.793000	1111111111111111
2014-06-25T08:16:50.810000	1111111111111111
2014-06-25T08:16:50.826000	1111111111111111
2014-06-25T08:16:50.843000	1111111111111111
2014-06-25T08:16:50.860000	1111111111111111
2014-06-25T08:16:50.876000	1111111111111111
2014-06-25T08:16:50.893000	1111111111111111
2014-06-25T08:16:50.910000	1111111111111111
2014-06-25T08:16:50.926000	1111111111111111
2014-06-25T08:16:50.943000	1111111111111111
2014-06-25T08:16:50.960000	1111111111111111
2014-06-25T08:16:50.976000	1111111111111111
2014-06-25T08:16:50.993000	1111111111111111
2014-06-25T08:16:51.009000	1111111111111111
2014-06-25T08:16:51.026000	1111111111111111
2014-06-25T08:16:51.043000	1111111111111111
2014-06-25T08:16:51.059000	1111111111111111
2014-06-25T08:16:51.076000	1111111111111111
2014-06-25T08:16:51.093000	1111111111111111
2014-06-25T08:16:51.109000	1111111111111111
2014-06-25T08:16:51.126000	1111111111111111
2014-06-25T08:16:51.143000	1111111111111111
2014-06-25T08:16:51.159000	1111111111111111
2014-06-25T08:16:51.176000	1111111111111111
2014-06-25T08:16:51.192000	1111111111111111
2014-06-25T08:16:51.209000	1111111111111111
2014-06-25T08:16:51.226000	1111111111111111
2014-06-25T08:16:51.242000	1111111111111111
2014-06-25T08:16:51.259000	1111111111111111
2014-06-25T08:16:51.276000	1111111111111111
2014-06-25T08:16:51.292000	1111111111111111
2014-06-25T08:16:51.309000	1111111111111111
2014-06-25T08:16:51.326000	1111111111111111
2014-06-25T08:16:51.342000	1111111111111111
2014-06-25T08:16:51.359000	1111111111111111
2014-06-25T08:16:51.376000	1111111111111111
2014-06-25T08:16:51.392000	1111111111111111
2014-06-25T08:16:51.409000	1111111111111111
2014-06-25T08:16:51.425000	1111111111111111
2014-06-25T08:16:51.442000	1111111111111111
2014-06-25T08:16:51.459000	1111111111111111
2014-06-25T08:16:51.475000	1111111111111111
2014-06-25T08:16:51.492000	1111111111111111
2014-06-25T08:16:51.509000	1111111111111111
2014-06-25T08:16:51.525000	1111111111111111
2014-06-25T08:16:51.542000	1111111111111111
2014-06-25T08:16:51.560000	1111111111111111
2014-06-25T08:16:51.575000	1111111111111111
2014-06-25T08:16:51.592000	1111111111111111
2014-06-25T08:16:51.608000	1111111111111111
2014-06-25T08:16:51.625000	1111111111111111
2014-06-25T08:16:51.642000	1111111111111111
2014-06-25T08:16:51.658000	1111111111111111
2014-06-25T08:16:51.675000	1111111111111111
2014-06-25T08:16:51.692000	1111111111111111
2014-06-25T08:16:51.708000	1111111111111111
2014-06-25T08:16:51.725000	1111111111111111
2014-06-25T08:16:51.742000	1111111111111111
2014-06-25T08:16:51.758000	1111111111111111
2014-06-25T08:16:51.775000	1111111111111111
2014-06-25T08:16:51.793000	1111111111111111
2014-06-25T08:16:51.808000	1111111111111111
2014-06-25T08:16:51.825000	1111111111111111
2014-06-25T08:16:51.841000	1111111111111111
2014-06-25T08:16:51.858000	1111111111111111
2014-06-25T08:16:51.875000	1111111111111111
2014-06-25T08:16:51.891000	1111111111111111
2014-06-25T08:16:51.908000	1111111111111111
2014-06-25T08:16:51.925000	1111111111111111
2014-06-25T08:16:51.941000	1111111111111111
2014-06-25T08:16:51.958000	1111111111111111
2014-06-25T08:16:51.975000	1111111111111111
2014-06-25T08:16:51.991000	1111111111111111
2014-06-25T08:16:52.008000	1111111111111111
2014-06-25T08:16:52.024000	1111111111111111
2014-06-25T08:16:52.041000	1111111111111111
2014-06-25T08:16:52.058000	1111111111111111
2014-06-25T08:16:52.075000	1111111111111111
2014-06-25T08:16:52.091000	1111111111111111
2014-06-25T08:16:52.108000	1111111111111111
2014-06-25T08:16:52.124000	1111111111111111
2014-06-25T08:16:52.141000	1111111111111111
2014-06-25T08:16:52.158000	1111111111111111
2014-06-25T08:16:52.174000	1111111111111111
2014-06-25T08:16:52.191000	1111111111111111
2014-06-25T08:16:52.208000	1111111111111111
2014-06-25T08:16:52.224000	1111111111111111
2014-06-25T08:16:52.241000	1111111111111111
2014-06-25T08:16:52.257000	1111111111111111
2014-06-25T08:16:52.274000	1111111111111111
2014-06-25T08:16:52.291000	1111111111111111
2014-06-25T08:16:52.307000	1111111111111111
2014-06-25T08:16:52.324000	1111111111111111
2014-06-25T08:16:52.341000	1111111111111111
2014-06-25T08:16:52.357000	1111111111111111
2014-06-25T08:16:52.374000	1111111111111111
2014-06-25T08:16:52.391000	1111111111111111
2014-06-25T08:16:52.407000	1111111111111111
2014-06-25T08:16:52.424000	1111111111111111
2014-06-25T08:16:52.441000	1111111111111111
2014-06-25T08:16:52.457000	1111111111111111
2014-06-25T08:16:52.474000	1111111111111111
2014-06-25T08:16:52.491000	1111111111111111
2014-06-25T08:16:52.507000	1111111111111111
2014-06-25T08:16:52.524000	1111111111111111
2014-06-25T08:16:52.540000	1111111111111111
2014-06-25T08:16:52.558000	1111111111111111
2014-06-25T08:16:52.574000	1111111111111111
2014-06-25T08:16:52.590000	1111111111111111
2014-06-25T08:16:52.607000	1111111111111111
2014-06-25T08:16:52.624000	1111111111111111
2014-06-25T08:16:52.640000	1111111111111111
2014-06-25T08:16:52.657000	1111111111111111
2014-06-25T08:16:52.673000	1111111111111111
2014-06-25T08:16:52.691000	1111111111111111
2014-06-25T08:16:52.707000	1111111111111111
2014-06-25T08:16:52.723000	1111111111111111
2014-06-25T08:16:52.740000	1111111111111111
2014-06-25T08:16:52.758000	1111111111111111
2014-06-25T08:16:52.773000	1111111111111111
2014-06-25T08:16:52.790000	1111111111111111
2014-06-25T08:16:52.807000	1111111111111111
2014-06-25T08:16:52.824000	1111111111111111
2014-06-25T08:16:52.840000	1111111111111111
2014-06-25T08:16:52.856000	1111111111111111
2014-06-25T08:16:52.873000	1111111111111111
2014-06-25T08:16:52.891000	1111111111111111
2014-06-25T08:16:52.906000	1111111111111111
2014-06-25T08:16:52.923000	1111111111111111
2014-06-25T08:16:52.940000	1111111111111111
2014-06-25T08:16:52.957000	1111111111111111
2014-06-25T08:16:52.973000	1111111111111111
2014-06-25T08:16:52.990000	1111111111111111
2014-06-25T08:16:53.006000	1111111111111111
2014-06-25T08:16:53.024000	1111111111111111
2014-06-25T08:16:53.039000	1111111111111111
2014-06-25T08:16:53.056000	1111111111111111
2014-06-25T08:16:53.074000	1111111111111111
2014-06-25T08:16:53.089000	1111111111111111
2014-06-25T08:16:53.106000	1111111111111111
2014-06-25T08:16:53.123000	1111111111111111
2014-06-25T08:16:53.139000	1111111111111111
2014-06-25T08:16:53.156000	1111111111111111
2014-06-25T08:16:53.173000	1111111111111111
2014-06-25T08:16:53.189000	1111111111111111
2014-06-25T08:16:53.206000	1111111111111111
2014-06-25T08:16:53.223000	1111111111111111
2014-06-25T08:16:53.239000	1111111111111111
2014-06-25T08:16:53.256000	1111111111111111
2014-06-25T08:16:53.272000	1111111111111111
2014-06-25T08:16:53.290000	1111111111111111
2014-06-25T08:16:53.306000	1111111111111111
2014-06-25T08:16:53.322000	1111111111111111
2014-06-25T08:16:53.339000	1111111111111111
2014-06-25T08:16:53.356000	1111111111111111
2014-06-25T08:16:53.372000	1111111111111111
2014-06-25T08:16:53.389000	1111111111111111
2014-06-25T08:16:53.406000	1111111111111111
2014-06-25T08:16:53.423000	1111111111111111
2014-06-25T08:16:53.439000	1111111111111111
2014-06-25T08:16:53.455000	1111111111111111
2014-06-25T08:16:53.472000	1111111111111111
2014-06-25T08:16:53.489000	1111111111111111
2014-06-25T08:16:53.505000	1111111111111111
2014-06-25T08:16:53.522000	1111111111111111
2014-06-25T08:16:53.539000	1111111111111111
2014-06-25T08:16:53.555000	1111111111111111
2014-06-25T08:16:53.572000	1111111111111111
2014-06-25T08:16:53.589000	1111111111111111
2014-06-25T08:16:53.605000	1111111111111111
2014-06-25T08:16:53.624000	1111111111111111
2014-06-25T08:16:53.639000	1111111111111111
2014-06-25T08:16:53.655000	1111111111111111
2014-06-25T08:16:53.672000	1111111111111111
2014-06-25T08:16:53.688000	1111111111111111
2014-06-25T08:16:53.705000	1111111111111111
2014-06-25T08:16:53.722000	1111111111111111
2014-06-25T08:16:53.738000	1111111111111111
2014-06-25T08:16:53.755000	1111111111111111
2014-06-25T08:16:53.772000	1111111111111111
2014-06-25T08:16:53.788000	1111111111111111
2014-06-25T08:16:53.805000	1111111111111111
2014-06-25T08:16:53.822000	1111111111111111
2014-06-25T08:16:53.838000	1111111111111111
2014-06-25T08:16:53.855000	1111111111111111
2014-06-25T08:16:53.871000	1111111111111111
2014-06-25T08:16:53.888000	1111111111111111
2014-06-25T08:16:53.905000	1111111111111111
2014-06-25T08:16:53.921000	1111111111111111
2014-06-25T08:16:53.938000	1111111111111111
2014-06-25T08:16:53.955000	1111111111111111
2014-06-25T08:16:53.971000	1111111111111111
2014-06-25T08:16:53.988000	1111111111111111
2014-06-25T08:16:54.005000	1111111111111111
2014-06-25T08:16:54.021000	1111111111111111
2014-06-25T08:16:54.038000	1111111111111111
2014-06-25T08:16:54.054000	1111111111111111
2014-06-25T08:16:54.071000	1111111111111111
2014-06-25T08:16:54.088000	1111111111111111
2014-06-25T08:16:54.104000	1111111111111111
2014-06-25T08:16:54.121000	1111111111111111
2014-06-25T08:16:54.138000	1111111111111111
2014-06-25T08:16:54.154000	1111111111111111
2014-06-25T08:16:54.171000	1111111111111111
2014-06-25T08:16:54.188000	1111111111111111
2014-06-25T08:16:54.204000	1111111111111111
2014-06-25T08:16:54.221000	1111111111111111
2014-06-25T08:16:54.238000	1111111111111111
